_id,id,name,description
6788ba25ae1bcc0ad821783c,5940,Вид грузика,Вид грузика
6788ba25ae1bcc0ad821783d,5989,Режим осушения,Режим осушения
6788ba25ae1bcc0ad821783e,5982,Вид,Вид
6788ba25ae1bcc0ad821783f,6000,Особенность лебёдки,Особенность лебёдки
6788ba25ae1bcc0ad8217840,5985,Форма,Форма
6788ba25ae1bcc0ad8217841,5992,Ночной режим,Ночной режим
6788ba25ae1bcc0ad8217842,6017,С краном,С краном
6788ba25ae1bcc0ad8217843,6001,Палочка в комплекте,Палочка в комплекте
6788ba25ae1bcc0ad8217844,6042,Вид лука,Вид лука
6788ba25ae1bcc0ad8217845,6002,Вид стекла,Вид стекла
6788ba25ae1bcc0ad8217846,6004,Можно оставлять зимой на улице,Можно оставлять зимой на улице
6788ba25ae1bcc0ad8217847,403,Цвет нити гирлянды,Цвет нити гирлянды
6788ba25ae1bcc0ad8217848,5582,"Увеличение, см","Увеличение, см"
6788ba25ae1bcc0ad8217849,983,Цвет свечения,Цвет свечения
6788ba25ae1bcc0ad821784a,5584,Текстура,Текстура кожи
6788ba25ae1bcc0ad821784b,1037,Вид гирлянды,Вид гирлянды
6788ba25ae1bcc0ad821784c,5585,Цветовая температура,Цветовая температура автоламп
6788ba25ae1bcc0ad821784d,5763,"Вегетационный период, дни","Вегетационный период, дни"
6788ba25ae1bcc0ad821784e,5586,Вид,Вид кошелька
6788ba25ae1bcc0ad821784f,5848,Вид,Вид
6788ba25ae1bcc0ad8217850,5588,Особенности,Особенности наборов кухонных ножей
6788ba25ae1bcc0ad8217851,1062,С нагревом,С нагревом
6788ba25ae1bcc0ad8217852,5827,Раскладывается в кровать,Раскладывается в кровать
6788ba25ae1bcc0ad8217853,5590,Карабин,Карабин (да/нет)
6788ba25ae1bcc0ad8217854,5755,"Точность, дюйм","Точность, дюйм"
6788ba25ae1bcc0ad8217855,3098,Тип аксессуара,Вид аксессуаров для пылесоса
6788ba25ae1bcc0ad8217856,5592,Форма фрезы,Форма фрезы
6788ba25ae1bcc0ad8217857,5757,Вид,Вид
6788ba25ae1bcc0ad8217858,5593,Силиконовая полоска,Силиконовая полоска
6788ba25ae1bcc0ad8217859,5864,"Макс. нагрузка на спальное место, кг","Максимальная нагрузка на спальное место, кг"
6788ba25ae1bcc0ad821785a,5591,Серия,Серия кухонных ножей
6788ba25ae1bcc0ad821785b,5760,Тип,Тип
6788ba25ae1bcc0ad821785c,5596,Особенности,Особенности детской сумки
6788ba25ae1bcc0ad821785d,6197,Особенности цвета,Особенности цвета
6788ba25ae1bcc0ad821785e,5599,Профиль уплотнителя,Профиль уплотнителя
6788ba25ae1bcc0ad821785f,5600,Шаг,Шаг полотна
6788ba25ae1bcc0ad8217860,939,Насечка,Насечка на лыжках
6788ba25ae1bcc0ad8217861,5765,"Ресурс TBW, ТБ","Ресурс TBW, ТБ"
6788ba25ae1bcc0ad8217862,8678,Кольцо извлечения,Кольцо извлечения (да/нет)
6788ba25ae1bcc0ad8217863,5768,"Рекомендуемая производителем мощность БП, Вт","Рекомендуемая производителем мощность БП, Вт"
6788ba25ae1bcc0ad8217864,5869,Высота матраса,Высота матраса
6788ba25ae1bcc0ad8217865,5771,Количество аккумуляторов,Количество аккумуляторов
6788ba25ae1bcc0ad8217866,4943,Вид,"Вид товара (бокс, единоборства)"
6788ba25ae1bcc0ad8217867,5776,"Диаметр выходного патрубка насоса, мм","Диаметр выходного патрубка насоса, мм"
6788ba25ae1bcc0ad8217868,5481,Вид,Вид товара (наборы для путешествия)
6788ba25ae1bcc0ad8217869,5778,Разъёмы подключения,Разъёмы подключения
6788ba25ae1bcc0ad821786a,5866,Вид,Вид
6788ba25ae1bcc0ad821786b,5780,Составляющие набора,Составляющие набора
6788ba25ae1bcc0ad821786c,5941,Назначение,Назначение грузиков
6788ba25ae1bcc0ad821786d,5990,Режим нагрева,Режим нагрева
6788ba25ae1bcc0ad821786e,6003,Беспроводной,Беспроводной
6788ba25ae1bcc0ad821786f,6005,Имеется дренажное отверстие,Имеется дренажное отверстие
6788ba25ae1bcc0ad8217870,6043,Форма томатов,Форма томатов
6788ba25ae1bcc0ad8217871,6018,Тип ниппеля,Тип ниппеля
6788ba25ae1bcc0ad8217872,7147,Камера в комплекте,Камера в комплекте
6788ba25ae1bcc0ad8217873,6019,В детское автокресло,В детское автокресло
6788ba25ae1bcc0ad8217874,6455,Название,Название канекалона
6788ba25ae1bcc0ad8217875,6026,Окрашивание,Окрашивание
6788ba25ae1bcc0ad8217876,8262,Оттенок,Оттенок пищевых красителей
6788ba25ae1bcc0ad8217877,6028,Форма льда,Форма льда
6788ba25ae1bcc0ad8217878,6032,Особенности средства,Особенности средства
6788ba25ae1bcc0ad8217879,475,Вид,Какой опыт
6788ba25ae1bcc0ad821787a,6037,Тип зеркала,Тип зеркала
6788ba25ae1bcc0ad821787b,749,Насадки,Насадки
6788ba25ae1bcc0ad821787c,5583,Вид цепи,Вид цепи
6788ba25ae1bcc0ad821787d,1036,Применение,Применение гирлянды
6788ba25ae1bcc0ad821787e,5587,Отдел для монет,Отдел для монет
6788ba25ae1bcc0ad821787f,4950,Вид,Вид товара (тренажёры)
6788ba25ae1bcc0ad8217880,5589,Вид,Вид
6788ba25ae1bcc0ad8217881,5758,Тип оборудования,Тип оборудования
6788ba25ae1bcc0ad8217882,6685,Форма выпуска,Форма выпуска
6788ba25ae1bcc0ad8217883,5829,Вид,Вид пудры для лица
6788ba25ae1bcc0ad8217884,5597,"Производительность нагрева, л/ч","Производительность нагрева, л/ч"
6788ba25ae1bcc0ad8217885,5772,"Частота, Гц","Частота, Гц"
6788ba25ae1bcc0ad8217886,282,Вид упаковки,Вид упаковки
6788ba25ae1bcc0ad8217887,5913,"Толщина матраса, см","Толщина матраса садовой качели, см"
6788ba25ae1bcc0ad8217888,5942,Офсетный,Офсетный
6788ba25ae1bcc0ad8217889,5991,Режим охлаждения,Режим охлаждения
6788ba25ae1bcc0ad821788a,5945,Двойные стенки,Двойные стенки
6788ba25ae1bcc0ad821788b,114,Индекс нагрузки,Индекс нагрузки шины
6788ba25ae1bcc0ad821788c,6006,Вид средства,Вид средства для кожи
6788ba25ae1bcc0ad821788d,5947,Вид,Вид
6788ba25ae1bcc0ad821788e,8149,Тип,Тип переключателя
6788ba25ae1bcc0ad821788f,5948,Вид,Вид подвеса
6788ba25ae1bcc0ad8217890,6008,Вид,Вид
6788ba25ae1bcc0ad8217891,6020,Зона нагрева,Зона нагрева
6788ba25ae1bcc0ad8217892,6009,Термометр,Термометр
6788ba25ae1bcc0ad8217893,2442,"Стартовый ток, А","Стартовый ток, А"
6788ba25ae1bcc0ad8217894,6027,С щётками,С щётками
6788ba25ae1bcc0ad8217895,6091,Назначение,Назначение
6788ba25ae1bcc0ad8217896,6029,Возможность подключения к водопроводу,Возможность подключения к водопроводу
6788ba25ae1bcc0ad8217897,6047,"Высота, мм","Высота, мм"
6788ba25ae1bcc0ad8217898,6033,Материал зубочисток,Материал зубочисток
6788ba25ae1bcc0ad8217899,6064,Количество бесплатных минут,Количество бесплатных минут
6788ba25ae1bcc0ad821789a,6035,Размер картриджа,Размер картриджа
6788ba25ae1bcc0ad821789b,6080,"Плотность покрытия, точек/м²",Плотность коврового покрытия
6788ba25ae1bcc0ad821789c,6038,Тематика изображения,Тематика изображения
6788ba25ae1bcc0ad821789d,6104,Тип,Тип
6788ba25ae1bcc0ad821789e,6082,Материал камеры,Материал камеры
6788ba25ae1bcc0ad821789f,6095,Особенности блока,Особенности блока
6788ba25ae1bcc0ad82178a0,6114,Наличие анкера,Наличие анкера
6788ba25ae1bcc0ad82178a1,6097,"Диаметр подключения, мм (дюйм)","Диаметр подключения, мм (дюйм)"
6788ba25ae1bcc0ad82178a2,6109,Год первого издания ,Год первого издания 
6788ba25ae1bcc0ad82178a3,6119,Товар доступен только по предоплате,Товар доступен только по предоплате
6788ba25ae1bcc0ad82178a4,6115,"Длина цепи для крепления, см","Длина цепи для крепления, см"
6788ba25ae1bcc0ad82178a5,859,С поддоном,Поддон
6788ba25ae1bcc0ad82178a6,6350,Форма нагубника,Форма нагубника
6788ba25ae1bcc0ad82178a7,6125,Вид трубогиба,Вид трубогиба
6788ba25ae1bcc0ad82178a8,6136,Подходит по размеру для кукольного домика,Подходит по размеру для кукольного домика
6788ba25ae1bcc0ad82178a9,6387,С ключом,С ключом
6788ba25ae1bcc0ad82178aa,6141,Вид,Вид
6788ba25ae1bcc0ad82178ab,6153,Тип,Тип
6788ba25ae1bcc0ad82178ac,6142,Декор,Декор
6788ba25ae1bcc0ad82178ad,3982,Формат звука,Формат звука для колонок
6788ba25ae1bcc0ad82178ae,6143,Поворотный крючок,Поворотный крючок
6788ba25ae1bcc0ad82178af,6145,Развивающая игрушка,Развивающая игрушка
6788ba25ae1bcc0ad82178b0,6147,Основной состав,Основной состав
6788ba25ae1bcc0ad82178b1,1092,Количество жил,Количество жил
6788ba25ae1bcc0ad82178b2,5598,"Производительность охлаждения, л/ч","Производительность охлаждения, л/ч"
6788ba25ae1bcc0ad82178b3,4105,Диэлектрический инструмент,Диэлектрический инструмент
6788ba25ae1bcc0ad82178b4,5759,Тип,Тип
6788ba25ae1bcc0ad82178b5,5870,Вид,Вид
6788ba25ae1bcc0ad82178b6,5773,"Мин. внутренний диаметр скважины, мм","Мин. внутренний диаметр скважины, мм"
6788ba25ae1bcc0ad82178b7,5943,Бородка на жале,Бородка на жале
6788ba25ae1bcc0ad82178b8,115,Индекс скорости,Индекс скорости для шины
6788ba25ae1bcc0ad82178b9,5993,Вид термоса,Вид термоса
6788ba25ae1bcc0ad82178ba,6007,Вид аппликации,Вид аппликации
6788ba25ae1bcc0ad82178bb,6021,Вид средства,Вид средства
6788ba25ae1bcc0ad82178bc,6010,"Объём резервуара, л","Объём резервуара, л"
6788ba25ae1bcc0ad82178bd,1400,Материал рукоятки,Материал рукоятки
6788ba25ae1bcc0ad82178be,6030,"Производительность, кг/сутки","Производительность, кг/сутки"
6788ba25ae1bcc0ad82178bf,6044,Тип клемм,Тип клемм
6788ba25ae1bcc0ad82178c0,6855,Тип,Тип товара (Жалюзи)
6788ba25ae1bcc0ad82178c1,6065,Количество бесплатных SMS,Количество бесплатных SMS
6788ba25ae1bcc0ad82178c2,6045,"Длина, мм","Длина, мм"
6788ba25ae1bcc0ad82178c3,6081,"Плотность покрытия, г/м²",Плотность коврового покрытия
6788ba25ae1bcc0ad82178c4,8300,Цвет люрекса,Цвет люрекса
6788ba25ae1bcc0ad82178c5,4537,Вид,Вид косметической ёмкости
6788ba25ae1bcc0ad82178c6,6068,Для каких устройств,Для каких устройств
6788ba25ae1bcc0ad82178c7,6110,Серия,Серия
6788ba25ae1bcc0ad82178c8,6069,Управление со смартфона,Управление со смартфона
6788ba25ae1bcc0ad82178c9,3051,Среднеквадратичная погрешность,"Среднеквадратичная погрешность, мм"
6788ba25ae1bcc0ad82178ca,6116,Вес нетто,Вес нетто
6788ba25ae1bcc0ad82178cb,6120,Магнитный держатель,Магнитный держатель
6788ba25ae1bcc0ad82178cc,6126,Вид,Вид
6788ba25ae1bcc0ad82178cd,6137,Книги ТОП-100 ,Книги ТОП-100 
6788ba25ae1bcc0ad82178ce,6151,Поддон в комплекте,Поддон в комплекте
6788ba25ae1bcc0ad82178cf,6144,Тип,Тип
6788ba25ae1bcc0ad82178d0,6164,Аккумуляторный,Аккумуляторный
6788ba25ae1bcc0ad82178d1,6146,Вид установки,Вид установки
6788ba25ae1bcc0ad82178d2,6148,Вид,Вид рисунка
6788ba25ae1bcc0ad82178d3,6154,Газ-контроль духовки,Газ-контроль духовки
6788ba25ae1bcc0ad82178d4,7481,"Длина молнии, см","Длина молнии, см"
6788ba25ae1bcc0ad82178d5,6165,Материал рукоятки,Материал рукоятки
6788ba25ae1bcc0ad82178d6,6173,Подходит для принтера,Подходит для принтера
6788ba25ae1bcc0ad82178d7,6166,"Диаметр вставки, мм","Диаметр вставки, мм"
6788ba25ae1bcc0ad82178d8,4151,"Макс. диаметр электрода, мм","Максимальный диаметр электрода, мм"
6788ba25ae1bcc0ad82178d9,6174,Количество рулонов в упаковке,Количество рулонов в упаковке
6788ba25ae1bcc0ad82178da,6198,Вид,Вид
6788ba25ae1bcc0ad82178db,6176,"Шаг узора, мм","Шаг узора, мм"
6788ba25ae1bcc0ad82178dc,2139,Вид еды,Вид еды для упаковки
6788ba25ae1bcc0ad82178dd,6179,Планка Weaver/Picatinny,Планка Weaver/Picatinny
6788ba25ae1bcc0ad82178de,6180,Боевой прототип,Боевой прототип
6788ba25ae1bcc0ad82178df,6193,Размер,Размер гандбольного мяча
6788ba25ae1bcc0ad82178e0,1904,Тип мешка,Тип мешка для стирки
6788ba25ae1bcc0ad82178e1,6218,Назначение,Назначение
6788ba25ae1bcc0ad82178e2,6209,"Разрывная нагрузка, текс","Разрывная нагрузка, текс"
6788ba25ae1bcc0ad82178e3,701,"Посадочный диаметр, мм","Посадочный диаметр, мм"
6788ba25ae1bcc0ad82178e4,6324,Для кого,Для кого
6788ba25ae1bcc0ad82178e5,6194,Товар eBay,Товар eBay
6788ba25ae1bcc0ad82178e6,6780,"Толщина стекла, мм","Толщина стекла, мм "
6788ba25ae1bcc0ad82178e7,7061,Вид,Вид товара (Детское питание)
6788ba25ae1bcc0ad82178e8,5944,Бородки на цевье,Бородки на цевье
6788ba25ae1bcc0ad82178e9,5774,"Максимальная температура воды, °С","Максимальная температура воды, град"
6788ba25ae1bcc0ad82178ea,6011,Оверлочная строчка,Оверлочная строчка
6788ba25ae1bcc0ad82178eb,5946,С вертлюгом,С вертлюгом
6788ba25ae1bcc0ad82178ec,6022,Защита от зацепов,Защита от зацепов
6788ba25ae1bcc0ad82178ed,6046,"Ширина, мм","Ширина, мм"
6788ba25ae1bcc0ad82178ee,6031,"Вместимость бункера, кг","Вместимость бункера, кг"
6788ba25ae1bcc0ad82178ef,6066,Количество гигабайт интернета,Количество гигабайт интернета
6788ba25ae1bcc0ad82178f0,6121,"Размер подставки, см","Размер подставки, см"
6788ba25ae1bcc0ad82178f1,6127,Тип,Тип
6788ba25ae1bcc0ad82178f2,6124,Вид привода,Вид привода
6788ba25ae1bcc0ad82178f3,1197,Тип посадки,Тип посадки
6788ba25ae1bcc0ad82178f4,6130,Наличие звукоснимателя,Наличие звукоснимателя
6788ba25ae1bcc0ad82178f5,6155,Газ-контроль конфорок,Газ-контроль конфорок
6788ba25ae1bcc0ad82178f6,6131,Размер чехла,Размер чехла
6788ba25ae1bcc0ad82178f7,3397,Тип основания,Тип основания манекена
6788ba25ae1bcc0ad82178f8,6132,Цельная столешница,Цельная столешница
6788ba25ae1bcc0ad82178f9,6167,Группа витаминов,Группа витаминов
6788ba25ae1bcc0ad82178fa,6177,"Скорость полёта пули, м/с","Скорость полёта пули, м/с"
6788ba25ae1bcc0ad82178fb,4264,Формат фискальных данных,Формат фискальных данных
6788ba25ae1bcc0ad82178fc,6215,Влаго-грязе-масло отталкивающая пропитка,Влаго-грязе-масло отталкивающая пропитка
6788ba25ae1bcc0ad82178fd,1253,Интенсивность звучания,Интенсивность звучания
6788ba25ae1bcc0ad82178fe,6199,Вид,Вид
6788ba25ae1bcc0ad82178ff,6686,Тип крепления,Тип крепления
6788ba25ae1bcc0ad8217900,1093,Наличие блока питания,Наличие блока питания
6788ba25ae1bcc0ad8217901,8288,Беруши в комплекте,Беруши в комплекте (да/нет)
6788ba25ae1bcc0ad8217902,6206,Размер сетки,Размер сетки
6788ba25ae1bcc0ad8217903,6183,Материал руля,Материал руля
6788ba25ae1bcc0ad8217904,6242,"Длина подвеса, см","Длина подвеса, см"
6788ba25ae1bcc0ad8217905,6185,Уровень сложности,Уровень сложности
6788ba25ae1bcc0ad8217906,735,"Основная камера, Мп","Основная камера, Мп"
6788ba25ae1bcc0ad8217907,6200,Обучающие карточки,Обучающие карточки
6788ba25ae1bcc0ad8217908,8600,"Размер колеса, дюймы","Размер колеса, дюймы"
6788ba25ae1bcc0ad8217909,6202,Тип волос,Тип волос
6788ba25ae1bcc0ad821790a,6219,Вид,Вид
6788ba25ae1bcc0ad821790b,6235,"Плотность обложки, г/м²","Плотность обложки, гр/кв.м"
6788ba25ae1bcc0ad821790c,6220,Вид,Вид
6788ba25ae1bcc0ad821790d,3106,"Средняя толщина стенки, см","Средняя толщина стенки, см"
6788ba25ae1bcc0ad821790e,6223,Интервал настройки,Интервал настройки
6788ba25ae1bcc0ad821790f,1035,Диаметр подключения,Диаметр подключения
6788ba25ae1bcc0ad8217910,6224,Размер,Размер
6788ba25ae1bcc0ad8217911,5805,"Размер ключа, дюйм","Размер ключа, дюйм"
6788ba25ae1bcc0ad8217912,6239,"Диаметр в самой широкой части, см","Диаметр в самой широкой части, см"
6788ba25ae1bcc0ad8217913,6229,Форма выпуска,Форма выпуска
6788ba25ae1bcc0ad8217914,6230,Вид,Вид
6788ba25ae1bcc0ad8217915,6034,Состав картриджа,Состав картриджа
6788ba25ae1bcc0ad8217916,6351,Применение,Применение
6788ba25ae1bcc0ad8217917,6388,Тип,Тип
6788ba25ae1bcc0ad8217918,927,Тип ёлки,Тип ёлки
6788ba25ae1bcc0ad8217919,4626,Серия,Серия гирлянд
6788ba25ae1bcc0ad821791a,6012,Тип устройства,Тип устройства
6788ba25ae1bcc0ad821791b,5762,Вид упаковки,Вид упаковки влажных салфеток
6788ba25ae1bcc0ad821791c,4058,"Макс. диаметр основновной части, см","Максимальный диаметр основной части, см"
6788ba25ae1bcc0ad821791d,5775,"Присоединительные размеры, мм","Присоединительные размеры, мм"
6788ba25ae1bcc0ad821791e,6048,"Ёмкость аккумулятора, А/ч","Ёмкость аккумулятора, А/ч"
6788ba25ae1bcc0ad821791f,6023,"Диаметр катушки, мм","Диаметр катушки, мм"
6788ba25ae1bcc0ad8217920,6071,Вид,Вид
6788ba25ae1bcc0ad8217921,6128,Вид клейма,Вид клейма
6788ba25ae1bcc0ad8217922,6073,Тип бумаги,Тип бумаги
6788ba25ae1bcc0ad8217923,4387,Вид,Вид товара для хранения инвентаря
6788ba25ae1bcc0ad8217924,4172,Назначение,Назначение органайзера пространства
6788ba25ae1bcc0ad8217925,6074,Количество перегородок в комплекте,Количество перегородок в комплекте
6788ba25ae1bcc0ad8217926,3519,Метод исследования,Метод исследования (для микроскопа)
6788ba25ae1bcc0ad8217927,6075,Защитный экран,Защитный экран
6788ba25ae1bcc0ad8217928,6157,"Ширина багета, мм","Ширина багета, мм"
6788ba25ae1bcc0ad8217929,6076,Вид установки,Вид установки
6788ba25ae1bcc0ad821792a,4073,Вид,"Вид игрушки (неваляшка, юла)"
6788ba25ae1bcc0ad821792b,6216,Модель,Модель
6788ba25ae1bcc0ad821792c,6184,"Длина гладильной доски, см","Длина гладильной доски, см"
6788ba25ae1bcc0ad821792d,6159,Вкладыш в комплекте,Вкладыш в комплекте
6788ba25ae1bcc0ad821792e,736,"Фронтальная камера, Мп","Фронтальная камера, Мп"
6788ba25ae1bcc0ad821792f,6160,Крепление на супер скотч,Крепление на супер скотч
6788ba25ae1bcc0ad8217930,6201,Вид,Вид
6788ba25ae1bcc0ad8217931,6161,Год сбора,Год сбора
6788ba25ae1bcc0ad8217932,6207,Тип шнура,Тип шнура
6788ba25ae1bcc0ad8217933,1545,Вид головоломки,Вид головоломки
6788ba25ae1bcc0ad8217934,6221,"Высота с ножками, см","Высота с ножками, см"
6788ba25ae1bcc0ad8217935,6325,Тип,Тип
6788ba25ae1bcc0ad8217936,6225,Для двойной розетки,Для двойной розетки
6788ba25ae1bcc0ad8217937,6236,Тип питания,Тип питания
6788ba25ae1bcc0ad8217938,6243,"Диаметр сиденья, см","Диаметр сиденья, см"
6788ba25ae1bcc0ad8217939,6240,Безсиликоновая сборка,Безсиликоновая сборка
6788ba25ae1bcc0ad821793a,6270,Цвет ручки,Цвет ручки
6788ba25ae1bcc0ad821793b,6241,Назначение папки,Назначение папки
6788ba25ae1bcc0ad821793c,6286,Тип,Тип
6788ba25ae1bcc0ad821793d,6310,"Ресурс картриджа, л","Ресурс картриджа, л"
6788ba25ae1bcc0ad821793e,6288,Тип лейки,Тип лейки
6788ba25ae1bcc0ad821793f,6036,"Глубина очистки, мкм",Глубина очистки
6788ba25ae1bcc0ad8217940,6289,Пеленальная доска,Пеленальная доска (Да/Нет)
6788ba25ae1bcc0ad8217941,1426,Назначение по помещениям,Назначение по помещениям
6788ba25ae1bcc0ad8217942,6290,"Скорость полёта стрелы, м/с","Скорость полета стрелы, м/с"
6788ba25ae1bcc0ad8217943,6330,Натяжной потолок,Натяжной потолок
6788ba25ae1bcc0ad8217944,6291,"Усилие натяжения, кг","Усилие натяжения, кг"
6788ba25ae1bcc0ad8217945,6372,"Размер посадочного места, мм","Размер посадочного места, мм"
6788ba25ae1bcc0ad8217946,6297,Одежда куклы,Одежда куклы
6788ba25ae1bcc0ad8217947,6352,Особенность,Особенность
6788ba25ae1bcc0ad8217948,6301,Волосы,Волосы
6788ba25ae1bcc0ad8217949,6456,Тип абразива,Тип абразива
6788ba25ae1bcc0ad821794a,6304,Назначение,Назначение
6788ba25ae1bcc0ad821794b,6354,Декоративный,Декоративный
6788ba25ae1bcc0ad821794c,6355,Назначение,Назначение
6788ba25ae1bcc0ad821794d,6356,Религия,Религия
6788ba25ae1bcc0ad821794e,5093,Необходимая комплектация,Необходимая комплектация
6788ba25ae1bcc0ad821794f,3796,Применение скоб,Применение скоб
6788ba25ae1bcc0ad8217950,6227,Вид лотка,Вид лотка
6788ba25ae1bcc0ad8217951,6024,"Длина шнека, см","Длина шнека, см"
6788ba25ae1bcc0ad8217952,6049,"Стартовый ток, А","Стартовый ток, А"
6788ba25ae1bcc0ad8217953,6072,"Длина трубки, см","Длина трубки, см"
6788ba25ae1bcc0ad8217954,6129,Углы сдерживания,Углы сдерживания
6788ba25ae1bcc0ad8217955,6156,Назначение,Назначение
6788ba25ae1bcc0ad8217956,4786,Вид упаковки,Вид упаковки герметика
6788ba25ae1bcc0ad8217957,4385,"Максимальный объём парной, м³","Максимальный объём парной, куб. м"
6788ba25ae1bcc0ad8217958,6162,Место сбора,Место сбора
6788ba25ae1bcc0ad8217959,6178,Источник энергии,Источник энергии
6788ba25ae1bcc0ad821795a,4169,Вид,Вид настольной игры
6788ba25ae1bcc0ad821795b,3170,Крутящий момент Н·м,Крутящий момент Н·м
6788ba25ae1bcc0ad821795c,6222,"Высота без ножек, см","Высота без ножек, см"
6788ba25ae1bcc0ad821795d,6237,Способ зарядки аккумулятора,Способ зарядки аккумулятора
6788ba25ae1bcc0ad821795e,6226,Количество выходов,Количество выходов
6788ba25ae1bcc0ad821795f,6244,Пищевой материал,Пищевой материал
6788ba25ae1bcc0ad8217960,6271,Тип,Тип
6788ba25ae1bcc0ad8217961,6245,Количество секунд,Количество секунд
6788ba25ae1bcc0ad8217962,3312,Ход стрелок,Ход часового механизма
6788ba25ae1bcc0ad8217963,6287,Вид формы,Вид формы
6788ba25ae1bcc0ad8217964,6246,"Тест удилища, г","Тест удилища, г"
6788ba25ae1bcc0ad8217965,1833,"Максимальная нагрузка на полку, кг","Максимальная нагрузка на полку, кг"
6788ba25ae1bcc0ad8217966,5905,Отвод для стиральной машины,Отвод для стиральной машины
6788ba25ae1bcc0ad8217967,1351,Тип,Тип товаров аксессуара бассейна лодок
6788ba25ae1bcc0ad8217968,6311,Тип,Тип
6788ba25ae1bcc0ad8217969,6248,Вид перелива,Вид перелива
6788ba25ae1bcc0ad821796a,6292,Вид плечей,Вид плечей
6788ba25ae1bcc0ad821796b,6249,Тематика,Тематика
6788ba25ae1bcc0ad821796c,4197,"Длина волны излучения, нм","Длина волны излучения, нм"
6788ba25ae1bcc0ad821796d,6326,Материал корпуса,Материал корпуса
6788ba25ae1bcc0ad821796e,6305,Особенность наклейки,Особенность наклейки
6788ba25ae1bcc0ad821796f,6256,Поверхность,Поверхность
6788ba25ae1bcc0ad8217970,6255,"Точность измерения, мм/м ±","Точность измерения, мм/м"
6788ba25ae1bcc0ad8217971,6312,Способ нанесения,Способ нанесения 
6788ba25ae1bcc0ad8217972,6331,Вид подключения шины,Вид подключения шины
6788ba25ae1bcc0ad8217973,6343,Назначение,Назначение
6788ba25ae1bcc0ad8217974,6257,Диаметр выпуска,Диаметр выпуска
6788ba25ae1bcc0ad8217975,6259,Размер выхода трубки,Размер выхода
6788ba25ae1bcc0ad8217976,6353,Тип,Тип
6788ba25ae1bcc0ad8217977,6260,Количество рядов DIN-реек,Количество рядов DIN-реек
6788ba25ae1bcc0ad8217978,6345,Вид,Вид
6788ba25ae1bcc0ad8217979,6357,Подходит для использования на огне,Подходит для использования на огне
6788ba25ae1bcc0ad821797a,6133,Температурное ограничение транспортировки,Температурное ограничение транспортировки
6788ba25ae1bcc0ad821797b,6899,Вид,Вид товара (Открывашки)
6788ba25ae1bcc0ad821797c,6373,"Длина дна, см","Длина дна, см"
6788ba25ae1bcc0ad821797d,6375,Прицельная сетка,Прицельная сетка
6788ba25ae1bcc0ad821797e,6376,"Тепловая мощность, Вт","Тепловая мощность, Вт"
6788ba25ae1bcc0ad821797f,6377,Переводчик,Переводчик книги
6788ba25ae1bcc0ad8217980,6379,"Шаг капельниц, мм","Шаг капельниц, мм"
6788ba25ae1bcc0ad8217981,6370,Автор,Автор
6788ba25ae1bcc0ad8217982,6384,Короткий нейм,Короткий нейм
6788ba25ae1bcc0ad8217983,4358,Наличие сауны,Сауна (да/нет)
6788ba25ae1bcc0ad8217984,6025,"Транспортная длина, см","Транспортная длина, см"
6788ba25ae1bcc0ad8217985,6247,"Максимальная нагрузка на штангу, кг","Максимальная нагрузка на штангу, кг"
6788ba25ae1bcc0ad8217986,6272,Тип,Тип
6788ba25ae1bcc0ad8217987,6250,"Высота дивана до края спинки, см","Высота дивана до края спинки, см"
6788ba25ae1bcc0ad8217988,6293,"Размах плечей, см","Размах плечей, см"
6788ba25ae1bcc0ad8217989,6252,"Размер сиденья дивана, см","Размер сиденья дивана, см"
6788ba25ae1bcc0ad821798a,6275,Цвет профиля,Цвет профиля
6788ba25ae1bcc0ad821798b,6254,"Дальность построения с приёмником, м","Дальность построения с приёмником, м"
6788ba25ae1bcc0ad821798c,6313,Тип,Тип
6788ba25ae1bcc0ad821798d,6258,Вид трубки сифона,Вид трубки
6788ba25ae1bcc0ad821798e,6276,Вид,Вид
6788ba25ae1bcc0ad821798f,6261,Тип утечки,Тип утечки
6788ba25ae1bcc0ad8217990,6306,Вид,Вид
6788ba25ae1bcc0ad8217991,6277,Вид,Вид
6788ba25ae1bcc0ad8217992,6332,Форма,Форма
6788ba25ae1bcc0ad8217993,6278,Вид,Вид
6788ba25ae1bcc0ad8217994,6781,С ножовкой,С ножовкой (да/нет)
6788ba25ae1bcc0ad8217995,6279,С замком,Замок
6788ba25ae1bcc0ad8217996,492,Год издания,Год издания (для всех)
6788ba25ae1bcc0ad8217997,6280,Размер катушки,Размер катушки
6788ba25ae1bcc0ad8217998,1663,Особенность,Особенности ведра для мусора
6788ba25ae1bcc0ad8217999,6344,С подвеской,С подвеской
6788ba25ae1bcc0ad821799a,3678,"Размер модуля, см","Размер модуля, см"
6788ba25ae1bcc0ad821799b,7770,Вид крепления,Для автотоваров
6788ba25ae1bcc0ad821799c,6374,"Ширина дна, см","Ширина дна, см"
6788ba25ae1bcc0ad821799d,6359,Вид,Вид
6788ba25ae1bcc0ad821799e,926,Форма игрушки,Тип (форма) ёлочной игрушки
6788ba25ae1bcc0ad821799f,6397,Крепление на коляску,Крепление на коляску
6788ba25ae1bcc0ad82179a0,6363,Тип,Тип
6788ba25ae1bcc0ad82179a1,6378,Художник,Художник книги
6788ba25ae1bcc0ad82179a2,6364,Утяжелённый,Утяжелённый
